id,perc_premium_paid_by_cash_credit,age_in_days,Income,Count_3-6_months_late,Count_6-12_months_late,Count_more_than_12_months_late,application_underwriting_score,no_of_premiums_paid,sourcing_channel,residence_area_type,premium,target,name,age,income,occupation,insurance,Occupation_Type
62109,0.982,10230,68230,0.0,1.0,0.0,99.86,4,A,Urban,1200,1,Jessica Payne,35,160261,Farmer,MaxBupa Silver,Blue Collar
60237,0.005,23372,168070,0.0,0.0,0.0,98.98,12,A,Rural,13800,1,Derek Williams,55,299474,Farmer,MaxBupa Gold,Blue Collar
97390,0.0,10960,100600,0.0,0.0,0.0,99.56,12,A,Rural,3300,1,Keith Robinson,58,298118,Farmer,MaxBupa Silver,Blue Collar
46975,0.008,34325,180130,0.0,0.0,0.0,,5,B,Urban,11700,1,Alexis Green,41,287496,Driver,MaxBupa Silver,Blue Collar
76190,0.162,13882,525150,0.0,0.0,0.0,99.54,20,A,Rural,22200,1,Alejandra Baldwin,31,337711,Software Engineer,MaxBupa Gold,White Collar
7248,0.01,37240,99060,0.0,0.0,0.0,99.89,5,A,Urban,3300,1,William Hendricks,30,140166,Nurse,Starlite Basic,Other
54756,0.028,30675,120110,0.0,0.0,0.0,99.89,3,A,Urban,5400,1,Michelle Soto,50,394866,Nurse,Starlite Basic,Other
103263,0.002,13147,258130,0.0,0.0,0.0,99.57,5,A,Rural,5400,1,Kim Moore,54,590042,Software Engineer,Starlite Basic,White Collar
46195,0.038,16438,193170,0.0,0.0,0.0,99.0,9,C,Urban,13800,1,Lisa Foster,44,137442,Nurse,Starlite Basic,Other
39955,0.138,24469,59410,0.0,0.0,0.0,99.58,6,A,Rural,3300,1,Joseph Rodriguez,59,410673,Teacher,MaxBupa Gold,White Collar
94637,0.206,21547,216030,0.0,0.0,0.0,99.02,16,A,Urban,13800,0,Willie Hernandez,63,287248,Construction Worker,MaxBupa Silver,Blue Collar
79238,0.052,24470,402570,0.0,0.0,0.0,99.25,7,B,Rural,11700,1,Kenneth Glover,24,157145,Shopkeeper,MaxBupa Gold,Other
34416,0.024,31036,315050,0.0,0.0,0.0,99.6,18,A,Urban,22200,1,Todd Johnson,50,323976,Construction Worker,MaxBupa Gold,Blue Collar
29601,1.0,16434,85780,0.0,0.0,0.0,97.52,4,A,Urban,7500,1,James Boyle,25,470709,Software Engineer,Starlite Premium,White Collar
35198,0.416,10595,250070,0.0,0.0,0.0,99.33,9,A,Rural,11700,1,Stephen Pitts,57,182230,Farmer,MaxBupa Gold,Blue Collar
101653,0.011,31770,61730,0.0,0.0,0.0,99.88,9,A,Rural,1200,1,Janet Simpson,27,351102,Shopkeeper,Starlite Basic,Other
88052,0.005,31400,102660,0.0,0.0,0.0,99.89,25,A,Rural,3300,1,Joshua Rivera,25,482740,Teacher,Starlite Basic,White Collar
81554,0.022,31760,162140,0.0,0.0,0.0,99.89,8,A,Urban,9600,1,Teresa Avila,24,481681,Teacher,MaxBupa Silver,White Collar
22033,0.832,16796,112650,0.0,0.0,0.0,99.78,6,A,Rural,5400,1,David Nielsen,51,280739,Teacher,MaxBupa Gold,White Collar
22203,0.627,24460,183050,1.0,0.0,0.0,99.18,11,C,Urban,11700,1,James Phillips,50,346512,Shopkeeper,MaxBupa Silver,Other
36885,0.102,29576,102110,0.0,0.0,0.0,98.79,20,A,Urban,3300,1,Jason Payne,23,372219,Shopkeeper,Starlite Basic,Other
55397,0.044,10225,135790,0.0,0.0,0.0,99.78,6,A,Urban,9600,1,Jeff Gonzalez,49,303361,Software Engineer,Starlite Premium,White Collar
74636,0.006,30304,50340,0.0,0.0,0.0,99.63,6,A,Rural,5400,1,Mrs. Kristen Morrison,54,107866,Nurse,Starlite Premium,Other
23790,0.002,32129,78920,0.0,0.0,0.0,,4,A,Urban,1200,1,Brenda Erickson,40,120336,Lawyer,MaxBupa Gold,Other
87930,0.007,32861,180540,0.0,0.0,0.0,,5,A,Urban,9600,1,Jacob Bridges,40,667679,Software Engineer,Starlite Basic,White Collar
19592,0.493,16798,97580,0.0,0.0,0.0,98.47,6,D,Urban,3300,1,Anthony Hayden,20,313268,Nurse,Starlite Basic,Other
86416,0.022,32491,144130,0.0,0.0,0.0,99.89,15,A,Urban,3300,1,Angelica Young,40,172616,Driver,Starlite Basic,Blue Collar
10148,0.024,32127,60070,0.0,0.0,0.0,99.88,6,A,Urban,3300,1,Felicia Hernandez,59,436647,Software Engineer,Starlite Basic,White Collar
94508,0.365,27752,84120,0.0,0.0,0.0,98.25,14,A,Rural,9600,1,Robert Smith,25,189852,Farmer,Starlite Basic,Blue Collar
100803,0.009,35784,28550,1.0,0.0,0.0,98.44,10,A,Urban,5700,1,Blake Smith,44,473130,Software Engineer,Starlite Basic,White Collar
28691,0.957,20452,217650,2.0,0.0,0.0,98.39,9,D,Urban,11700,1,Marissa Jenkins,38,265819,Nurse,MaxBupa Silver,Other
90101,0.077,14976,426150,0.0,0.0,1.0,99.28,14,A,Urban,43200,1,Dr. Wayne Sutton,16,12280,Student,MaxBupa Silver,White Collar
3673,0.399,28481,176580,0.0,0.0,0.0,99.04,12,A,Urban,11700,1,Karen Love,58,276090,Teacher,Starlite Basic,White Collar
80463,1.0,10592,55690,,,,,2,A,Urban,3300,1,Danielle Lewis,42,317779,Software Engineer,Starlite Premium,White Collar
99546,0.309,30666,150090,1.0,0.0,0.0,98.9,12,A,Rural,18000,1,Angela Garza,22,17668,Student,Starlite Basic,White Collar
31811,0.319,31761,69140,0.0,0.0,0.0,99.85,4,A,Rural,5400,1,Natalie Mitchell,50,227580,Nurse,MaxBupa Silver,Other
47019,0.026,26651,405080,0.0,0.0,0.0,99.28,16,A,Urban,3300,1,Jason Pierce,55,181068,Driver,Starlite Basic,Blue Collar
62037,0.012,32125,160030,0.0,0.0,0.0,,4,A,Rural,5400,1,Gina Robinson,60,280289,Driver,Starlite Premium,Blue Collar
87138,0.057,29210,232240,0.0,0.0,0.0,99.48,17,A,Rural,3300,1,Diane Welch,60,462667,Software Engineer,Starlite Basic,White Collar
17211,0.091,24468,165070,0.0,0.0,0.0,99.19,8,A,Urban,7500,1,Hannah Jones,28,498795,Teacher,MaxBupa Silver,White Collar
14617,0.009,30675,39620,0.0,0.0,0.0,99.86,16,B,Urban,3300,1,Mitchell Matthews,43,288006,Nurse,Starlite Basic,Other
33215,0.021,20089,235850,0.0,0.0,0.0,98.38,22,B,Rural,3300,1,Jody Hendricks,57,285490,Farmer,MaxBupa Gold,Blue Collar
53500,0.149,31765,85550,0.0,0.0,0.0,99.72,6,A,Rural,3300,1,Edward Mccoy,34,121658,Lawyer,MaxBupa Silver,Other
13168,0.545,10597,155560,0.0,0.0,0.0,99.05,11,A,Urban,7500,1,Heather Anderson,54,365727,Software Engineer,MaxBupa Silver,White Collar
26105,0.004,30669,99620,0.0,0.0,0.0,99.89,12,A,Rural,5400,1,Jeffrey Rush,60,302365,Driver,MaxBupa Silver,Blue Collar
74122,0.644,14607,270100,0.0,0.0,0.0,99.28,11,A,Rural,1200,1,Andrea Bates,58,238771,Lawyer,Starlite Basic,Other
110162,0.549,21541,75140,0.0,0.0,0.0,99.89,4,A,Urban,3300,1,Leah Choi,54,244937,Shopkeeper,MaxBupa Silver,Other
81948,0.0,30669,129070,0.0,0.0,0.0,,7,A,Rural,11700,1,Mary Huber,18,306689,Lawyer,Starlite Basic,Other
17809,1.0,24468,201550,0.0,0.0,0.0,99.11,11,A,Urban,3300,1,Karen Atkins,36,314303,Teacher,MaxBupa Silver,White Collar
100336,0.28,10594,93070,0.0,0.0,0.0,99.61,8,B,Rural,7500,1,Tracy Perez,38,285143,Lawyer,Starlite Basic,Other
46975,0.008,34325,180130,0.0,0.0,0.0,,5,B,Urban,11700,1,Tracey Blake,24,221283,Nurse,MaxBupa Silver,Other
111725,0.011,34324,315110,0.0,0.0,0.0,,16,A,Urban,22200,1,Hannah Garza,49,935786,Doctor,Starlite Basic,White Collar
8511,0.111,9132,105120,0.0,0.0,0.0,99.67,7,A,Urban,3300,1,Charles Bradley,48,315480,Teacher,MaxBupa Silver,White Collar
46742,0.953,10233,180110,0.0,0.0,1.0,99.51,12,A,Urban,11700,1,Laura Miller,37,210847,Construction Worker,Starlite Basic,Blue Collar
38032,0.086,23367,175140,0.0,0.0,0.0,99.73,10,B,Urban,1200,1,Jimmy Smith,59,433036,Software Engineer,Starlite Premium,White Collar
72079,0.12,10591,150140,1.0,0.0,0.0,99.59,8,A,Rural,13800,1,Ronnie Jacobs,36,890473,Doctor,Starlite Basic,White Collar
21952,0.45,10595,52910,1.0,0.0,0.0,99.29,5,A,Urban,5400,0,Sean Brown,49,508427,Software Engineer,MaxBupa Silver,White Collar
5356,0.426,10225,42030,0.0,0.0,0.0,99.0,13,A,Rural,1200,1,Sally Butler,54,369256,Software Engineer,Starlite Basic,White Collar
14007,0.013,29205,270690,0.0,0.0,0.0,99.59,14,A,Urban,13800,1,Laura Gonzalez,28,323761,Software Engineer,Starlite Basic,White Collar
74881,1.0,32856,66910,0.0,0.0,0.0,,8,B,Urban,5700,1,John Harrington,18,360,Student,Starlite Basic,White Collar
54192,0.009,32861,351510,0.0,0.0,0.0,98.15,13,B,Rural,20100,1,Amy Reid,37,272902,Farmer,MaxBupa Silver,Blue Collar
12130,1.0,24460,151040,1.0,0.0,1.0,99.77,2,A,Urban,9600,1,Isabella Johnson,40,280061,Driver,MaxBupa Silver,Blue Collar
40920,1.0,20081,150080,0.0,0.0,0.0,99.17,7,B,Rural,7500,1,Alicia Jones,36,440772,Software Engineer,Starlite Basic,White Collar
22503,0.0,23008,572460,0.0,0.0,0.0,99.53,9,B,Urban,7500,1,Brandon Carlson,30,182784,Driver,Starlite Basic,Blue Collar
39512,0.0,23730,194970,0.0,0.0,0.0,99.09,9,A,Rural,1200,1,Victor Aguilar,38,232212,Teacher,MaxBupa Silver,White Collar
69300,0.213,23369,84100,0.0,0.0,0.0,99.08,7,D,Urban,5700,1,James Taylor,64,260253,Farmer,Starlite Basic,Blue Collar
52083,0.109,27019,60090,0.0,0.0,0.0,99.59,13,A,Urban,3300,1,David Williams,63,217743,Farmer,Starlite Basic,Blue Collar
43319,0.051,26287,39320,0.0,0.0,0.0,99.86,6,A,Rural,1200,1,John Martin,43,278532,Driver,MaxBupa Silver,Blue Collar
95137,0.061,24461,176620,0.0,0.0,0.0,99.62,12,C,Rural,3300,1,Alexis Holloway,52,600008,Doctor,MaxBupa Silver,White Collar
16523,0.021,24462,60050,0.0,0.0,0.0,99.85,8,A,Urban,3300,1,Abigail Morgan,24,308282,Software Engineer,Starlite Basic,White Collar
44514,0.053,29213,113800,0.0,0.0,0.0,99.88,10,A,Urban,5400,1,Dalton Harris,45,296779,Teacher,Starlite Premium,White Collar
9170,0.0,18621,121090,0.0,0.0,0.0,99.73,10,C,Urban,1200,1,Jared Mendoza,45,428205,Teacher,MaxBupa Silver,White Collar
51919,0.009,24468,69060,0.0,0.0,0.0,99.88,5,A,Urban,5700,1,Emily Smith,32,329886,Teacher,MaxBupa Silver,White Collar
30109,0.783,11692,144040,2.0,0.0,0.0,99.11,16,B,Urban,7500,1,Amber Hughes,27,395357,Nurse,Starlite Premium,Other
42570,0.145,29573,264510,0.0,0.0,0.0,99.52,20,A,Urban,9600,1,Steven Davis DDS,38,483398,Software Engineer,Starlite Basic,White Collar
67000,0.586,16435,218550,0.0,0.0,0.0,98.72,9,B,Urban,15900,1,David Rich,24,255732,Shopkeeper,Starlite Premium,Other
86756,0.01,31766,99100,0.0,0.0,0.0,99.89,12,A,Urban,3300,1,Nancy Holland,37,252128,Farmer,MaxBupa Silver,Blue Collar
22428,0.025,29577,159810,0.0,0.0,0.0,99.88,10,A,Rural,5400,1,Walter Knight,19,210543,Farmer,Starlite Premium,Blue Collar
62245,0.781,11691,187620,0.0,0.0,0.0,99.2,16,A,Urban,7500,1,Connor Miller,46,265251,Driver,Starlite Basic,Blue Collar
78238,0.167,11691,172630,0.0,0.0,0.0,99.13,13,A,Urban,5400,1,Lindsay Flores,35,138724,Nurse,Starlite Premium,Other
111319,1.0,37602,48130,0.0,0.0,0.0,,5,A,Rural,1200,1,Sharon Sparks,21,12642,Student,MaxBupa Gold,White Collar
56182,0.0,14970,206920,0.0,0.0,0.0,98.75,17,A,Urban,15900,1,Jacqueline Wilkins,21,337402,Shopkeeper,Starlite Basic,Other
111628,1.0,14978,162530,1.0,0.0,0.0,99.7,6,B,Rural,1200,1,Erin Anderson,26,286565,Teacher,Starlite Basic,White Collar
48008,0.13,31769,59280,0.0,0.0,0.0,97.87,11,A,Urban,5400,1,Michael Stevens,63,238652,Nurse,Starlite Basic,Other
84087,0.024,34316,92350,0.0,0.0,0.0,99.88,9,A,Urban,9600,1,Joy Lee,40,284426,Construction Worker,Starlite Basic,Blue Collar
111319,1.0,37602,48130,0.0,0.0,0.0,,5,A,Rural,1200,1,Jeffrey Benjamin,59,576298,Doctor,MaxBupa Silver,White Collar
97383,0.26,29211,98430,0.0,0.0,0.0,99.83,6,A,Urban,5400,1,Derrick Flores,43,640080,Doctor,Starlite Basic,White Collar
11743,0.114,14974,210110,0.0,0.0,0.0,99.31,9,B,Rural,11700,1,Samantha Harrison,53,415277,Teacher,Starlite Premium,White Collar
22937,0.053,11688,108040,0.0,0.0,0.0,99.51,10,C,Rural,5400,1,Jacob Martinez,56,607044,Software Engineer,Starlite Basic,White Collar
29357,0.07,28481,150120,0.0,0.0,0.0,99.0,15,A,Urban,18000,1,Tiffany Young,39,234186,Construction Worker,MaxBupa Gold,Blue Collar
69570,0.038,23736,75040,0.0,0.0,0.0,98.74,8,A,Rural,3300,1,Deborah Warren,19,385185,Nurse,MaxBupa Gold,Other
60705,0.029,26660,62920,0.0,0.0,0.0,99.84,9,A,Urban,3300,1,Brandon Robinson,44,584653,Software Engineer,MaxBupa Silver,White Collar
13483,0.037,30672,34210,0.0,0.0,0.0,99.54,5,A,Urban,1200,1,Mr. Timothy Ramirez,19,228974,Driver,Starlite Premium,Blue Collar
52470,0.0,24461,413370,0.0,0.0,0.0,99.53,7,B,Rural,7500,1,Annette Clark,37,499094,Teacher,MaxBupa Silver,White Collar
68580,0.303,20087,297280,0.0,0.0,0.0,99.31,12,C,Urban,18000,1,Andrea Sanders,24,328854,Teacher,Starlite Premium,White Collar
47492,0.094,21550,147100,0.0,0.0,0.0,98.36,9,A,Urban,7500,1,Kathleen Williams,24,222718,Construction Worker,MaxBupa Gold,Blue Collar
66895,0.037,23375,315030,0.0,0.0,0.0,99.87,11,A,Rural,13800,1,Derek Villa,64,160566,Driver,Starlite Premium,Blue Collar
80082,1.0,9865,51080,0.0,0.0,0.0,99.87,2,B,Rural,1200,1,Teresa Evans,30,226702,Nurse,Starlite Basic,Other
3757,0.013,24466,150100,0.0,0.0,0.0,99.09,11,A,Rural,18000,1,Brooke Grant,42,428971,Software Engineer,MaxBupa Gold,White Collar
22203,0.627,24460,183050,1.0,0.0,0.0,99.18,11,C,Urban,11700,1,Tyler Ramirez,59,407151,Teacher,Starlite Premium,White Collar
44674,0.243,10230,92360,3.0,0.0,0.0,98.9,9,B,Urban,11700,1,Brenda Herrera,45,236764,Driver,MaxBupa Gold,Blue Collar
20032,0.001,32134,141040,0.0,0.0,0.0,99.89,11,A,Urban,7500,1,Meagan Wilson,50,215650,Driver,Starlite Premium,Blue Collar
12826,0.145,18625,282400,1.0,0.0,0.0,99.56,18,C,Urban,11700,1,Desiree Li,58,455854,Software Engineer,Starlite Basic,White Collar
67942,0.11,37239,102580,0.0,0.0,0.0,99.27,9,B,Urban,7500,1,Melissa Robinson,54,345749,Teacher,Starlite Basic,White Collar
87205,0.249,14971,90120,0.0,0.0,0.0,99.36,12,A,Urban,5400,1,Mary Howell,48,300726,Software Engineer,Starlite Basic,White Collar
73345,0.412,16802,412550,1.0,0.0,0.0,99.14,10,A,Urban,20100,1,Alicia Shepard,40,235860,Shopkeeper,Starlite Basic,Other
90431,0.52,31763,125060,0.0,0.0,0.0,99.23,9,B,Urban,5400,1,Matthew Diaz,52,151087,Driver,MaxBupa Silver,Blue Collar
13994,0.012,16801,105060,0.0,0.0,0.0,99.34,6,C,Urban,7500,1,Michael Wright,63,131345,Farmer,Starlite Premium,Blue Collar
7248,0.01,37240,99060,0.0,0.0,0.0,99.89,5,A,Urban,3300,1,Jeremy Coleman,20,204026,Farmer,Starlite Basic,Blue Collar
7624,0.162,21545,279140,0.0,0.0,0.0,99.38,13,A,Rural,32700,1,Nancy Lopez,22,301934,Shopkeeper,Starlite Premium,Other
48348,0.026,36870,50050,0.0,0.0,0.0,99.87,7,A,Rural,5700,1,Christian Schroeder,55,352641,Teacher,Starlite Basic,White Collar
22542,0.932,21907,302270,1.0,0.0,0.0,98.59,19,A,Rural,36900,0,Audrey Decker,40,219326,Teacher,MaxBupa Silver,White Collar
83582,0.236,27023,246260,0.0,0.0,0.0,99.55,10,A,Rural,32700,1,Aaron Bell,41,362303,Teacher,Starlite Basic,White Collar
37055,0.019,20088,267720,0.0,0.0,0.0,99.58,9,A,Urban,18000,1,Bonnie Dunn,29,671565,Doctor,MaxBupa Gold,White Collar
100803,0.009,35784,28550,1.0,0.0,0.0,98.44,10,A,Urban,5700,1,Maria Hatfield,19,228867,Construction Worker,Starlite Basic,Blue Collar
4949,0.125,19725,36130,0.0,0.0,0.0,95.85,7,A,Rural,5700,1,Rebecca Potts,53,206318,Teacher,Starlite Premium,White Collar
351,0.001,23731,650120,0.0,0.0,0.0,99.57,20,B,Urban,39000,1,Ethan Cardenas,38,494322,Teacher,Starlite Premium,White Collar
15502,0.0,35055,42560,0.0,0.0,0.0,99.46,4,A,Urban,3300,1,Elizabeth Berger,23,108843,Nurse,MaxBupa Silver,Other
82446,0.295,20083,375050,0.0,0.0,0.0,99.38,8,D,Urban,15900,1,Debra Gonzalez,50,398041,Teacher,MaxBupa Gold,White Collar
110130,1.0,10226,126740,0.0,0.0,0.0,99.8,3,A,Urban,5400,1,Melissa Jensen,25,183375,Farmer,Starlite Basic,Blue Collar
73170,0.012,29578,120110,0.0,0.0,0.0,99.53,7,A,Urban,1200,1,George Lynn,64,320401,Shopkeeper,Starlite Basic,Other
29963,0.357,23370,75030,0.0,0.0,0.0,99.19,13,A,Urban,5400,1,Justin Diaz,56,342392,Software Engineer,MaxBupa Silver,White Collar
6322,0.011,10230,167650,0.0,0.0,0.0,99.77,6,B,Urban,7500,1,Shannon Roberts,55,693839,Doctor,MaxBupa Gold,White Collar
35904,0.866,18620,165140,0.0,0.0,0.0,99.15,10,A,Rural,5400,1,Lisa Marquez,35,372737,Shopkeeper,MaxBupa Silver,Other
73347,0.083,30667,555150,0.0,0.0,0.0,99.57,17,A,Urban,24300,1,Randy Archer,42,125606,Farmer,Starlite Premium,Blue Collar
104731,0.191,21905,173280,0.0,0.0,0.0,99.88,4,A,Urban,3300,1,Elizabeth Mcintyre,32,347062,Shopkeeper,MaxBupa Silver,Other
5062,0.162,16804,462590,0.0,0.0,0.0,98.62,17,A,Urban,28500,1,Suzanne English,38,347160,Nurse,MaxBupa Silver,Other
6988,0.022,34320,42120,0.0,0.0,0.0,97.93,9,A,Urban,3300,1,Joshua Torres,59,237049,Teacher,Starlite Basic,White Collar
75225,0.002,27023,150030,0.0,0.0,0.0,98.52,20,A,Rural,9600,1,Mrs. Teresa Diaz DVM,49,453654,Teacher,Starlite Basic,White Collar
69498,0.0,23366,206510,0.0,0.0,0.0,99.2,8,A,Urban,13800,1,Amanda Scott,58,259110,Driver,Starlite Basic,Blue Collar
93167,0.113,25924,228060,0.0,0.0,0.0,99.09,15,A,Rural,11700,1,Lee Lopez,37,627585,Software Engineer,MaxBupa Silver,White Collar
9584,0.095,16798,201070,0.0,0.0,0.0,99.71,5,A,Rural,9600,1,Krista Huang,53,225073,Teacher,MaxBupa Silver,White Collar
21621,0.09,8401,158380,0.0,0.0,0.0,,3,A,Rural,3300,1,Maria Gardner,48,229337,Construction Worker,Starlite Basic,Blue Collar
38937,0.002,23373,390100,0.0,0.0,0.0,99.76,15,A,Urban,20100,1,Patricia Robertson,29,346412,Software Engineer,Starlite Basic,White Collar
45515,0.15,26295,407450,0.0,0.0,0.0,98.97,8,A,Rural,11700,1,Olivia Cooper,40,471035,Teacher,MaxBupa Gold,White Collar
27153,0.159,18624,270310,0.0,0.0,0.0,99.26,10,B,Rural,3300,1,Tracy Walker,57,495927,Software Engineer,Starlite Basic,White Collar
44311,0.593,12785,60070,0.0,0.0,0.0,94.65,14,A,Rural,1200,1,David Burke,25,360223,Teacher,Starlite Basic,White Collar
44175,0.003,36874,86570,2.0,0.0,0.0,,8,A,Rural,7500,0,Bryan Russell,54,155319,Nurse,MaxBupa Silver,Other
111319,1.0,37602,48130,0.0,0.0,0.0,,5,A,Rural,1200,1,Megan Davis,35,225775,Construction Worker,Starlite Basic,Blue Collar
91114,0.002,29576,97570,0.0,0.0,0.0,99.72,8,B,Urban,1200,1,Christopher Perez,43,397239,Nurse,Starlite Basic,Other
39464,0.134,10963,105560,1.0,0.0,0.0,99.35,13,A,Rural,5400,1,Ray Fisher,18,157407,Construction Worker,Starlite Basic,Blue Collar
24563,0.0,10590,128030,1.0,0.0,0.0,99.72,8,D,Urban,7500,1,Jennifer Allen,63,166306,Farmer,Starlite Basic,Blue Collar
2636,0.01,31761,120090,0.0,0.0,0.0,99.89,9,A,Rural,9600,1,Matthew Reeves,23,267776,Teacher,Starlite Basic,White Collar
111101,0.145,31037,75060,0.0,0.0,0.0,99.83,8,A,Rural,3300,1,Sherry Warner,42,585987,Software Engineer,MaxBupa Silver,White Collar
7992,0.258,24462,180130,0.0,0.0,0.0,98.87,20,B,Urban,3300,0,Christopher Anthony,29,364444,Shopkeeper,Starlite Basic,Other
103318,0.018,30673,164370,0.0,0.0,0.0,99.89,7,A,Urban,7500,1,Deborah Joseph,58,309247,Teacher,Starlite Basic,White Collar
75042,0.161,31769,198150,0.0,0.0,0.0,99.28,16,A,Urban,13800,1,Robert Edwards,30,581869,Software Engineer,Starlite Premium,White Collar
67283,0.002,34325,201890,0.0,0.0,0.0,,8,A,Urban,5400,1,Kenneth Morales,33,610849,Software Engineer,Starlite Basic,White Collar
74675,0.017,32129,90980,0.0,0.0,0.0,99.48,8,A,Rural,3300,1,Clayton Howe,21,349021,Driver,Starlite Premium,Blue Collar
25147,0.221,18623,166140,0.0,0.0,0.0,99.19,7,C,Urban,7500,1,Mary Soto,18,37729,Student,Starlite Premium,White Collar
59472,0.096,20448,187620,0.0,0.0,0.0,99.41,14,A,Rural,20100,1,Maria Byrd,57,404100,Teacher,MaxBupa Silver,White Collar
25483,0.001,30675,175070,0.0,0.0,0.0,99.45,16,A,Rural,1200,1,John Burgess,61,288369,Construction Worker,Starlite Premium,Blue Collar
32979,0.003,31767,180090,0.0,0.0,0.0,99.7,13,A,Urban,5400,1,Rachel Sherman,36,290575,Driver,Starlite Basic,Blue Collar
43237,0.985,21910,121460,0.0,1.0,0.0,98.58,5,A,Rural,9600,1,Kylie Carter,64,265720,Farmer,Starlite Premium,Blue Collar
63860,0.019,31395,90110,0.0,0.0,0.0,99.88,9,A,Urban,1200,1,Deborah Salinas,37,386594,Software Engineer,MaxBupa Silver,White Collar
73564,0.043,14979,225070,0.0,0.0,0.0,99.42,7,A,Urban,9600,1,Julia Martinez,31,576214,Software Engineer,Starlite Basic,White Collar
6112,0.0,31762,76440,0.0,0.0,0.0,,8,A,Rural,5400,1,Christopher Guzman,59,240361,Farmer,MaxBupa Gold,Blue Collar
100803,0.009,35784,28550,1.0,0.0,0.0,98.44,10,A,Urban,5700,1,Robin Pace,65,222442,Driver,Starlite Basic,Blue Collar
70995,0.154,24462,315150,0.0,0.0,0.0,99.18,22,A,Rural,11700,1,Randy Johnson,29,234952,Driver,Starlite Basic,Blue Collar
90890,0.029,18630,219030,0.0,0.0,0.0,99.88,4,A,Rural,13800,1,Molly Brewer,30,428423,Teacher,Starlite Basic,White Collar
17775,0.868,14977,121130,1.0,3.0,4.0,98.41,11,B,Rural,1200,1,Jason Wallace,58,444827,Teacher,Starlite Basic,White Collar
48348,0.026,36870,50050,0.0,0.0,0.0,99.87,7,A,Rural,5700,1,William Williams,40,316983,Shopkeeper,Starlite Basic,Other
86064,0.008,31769,102080,0.0,0.0,0.0,99.55,8,A,Urban,7500,1,Christopher French,35,263479,Construction Worker,Starlite Basic,Blue Collar
105065,0.028,31766,145980,0.0,0.0,0.0,99.88,6,B,Rural,7500,1,Diana Shepherd,47,270162,Nurse,Starlite Basic,Other
49120,0.134,23367,198590,2.0,0.0,0.0,99.73,15,A,Urban,9600,0,Nicole Navarro,21,503682,Software Engineer,Starlite Basic,White Collar
67039,0.347,20451,270620,0.0,0.0,0.0,99.41,9,A,Urban,18000,1,Jerry Wise,60,430346,Teacher,Starlite Basic,White Collar
50446,0.03,16798,248790,0.0,0.0,0.0,99.19,7,C,Urban,15900,1,Jodi Tapia,36,392087,Software Engineer,MaxBupa Silver,White Collar
78102,0.8,9869,109600,0.0,0.0,0.0,99.08,9,B,Urban,5400,1,Joseph Jackson,31,318583,Teacher,Starlite Basic,White Collar
11290,0.003,31760,294720,0.0,0.0,0.0,99.56,9,B,Urban,7500,1,Michelle Johnson,17,42396,Student,Starlite Basic,White Collar
96536,0.001,31762,116510,0.0,0.0,0.0,99.89,18,A,Urban,5400,1,Richard Smith,51,924412,Doctor,Starlite Basic,White Collar
100803,0.009,35784,28550,1.0,0.0,0.0,98.44,10,A,Urban,5700,1,Abigail Curtis,34,222448,Teacher,Starlite Basic,White Collar
100803,0.009,35784,28550,1.0,0.0,0.0,98.44,10,A,Urban,5700,1,Elizabeth Reed,52,265732,Teacher,MaxBupa Silver,White Collar
18950,0.044,23734,276070,0.0,0.0,0.0,99.89,5,B,Urban,13800,1,David Norton,33,313910,Teacher,MaxBupa Silver,White Collar
7912,0.582,29212,108080,0.0,0.0,0.0,98.59,18,B,Urban,5400,1,Rhonda Flowers,44,297704,Driver,MaxBupa Silver,Blue Collar
33718,0.206,34321,272180,1.0,0.0,0.0,98.02,27,A,Urban,13800,1,Kristen Jones,27,351923,Nurse,MaxBupa Silver,Other
11731,0.014,31760,276660,0.0,0.0,1.0,99.89,11,A,Urban,22200,1,Destiny Barrera,27,569619,Software Engineer,Starlite Basic,White Collar
53352,0.103,16798,417080,0.0,0.0,0.0,98.97,18,A,Urban,22200,1,Daniel Wong,48,558933,Software Engineer,MaxBupa Silver,White Collar
96521,0.098,23369,240140,0.0,0.0,0.0,98.95,13,B,Urban,13800,1,Roy Smith,33,449806,Software Engineer,Starlite Basic,White Collar
58835,0.732,24467,152860,1.0,0.0,0.0,98.03,27,B,Urban,1200,1,Kara Thompson,46,610659,Software Engineer,Starlite Premium,White Collar
80869,0.001,33230,105050,0.0,0.0,0.0,,7,B,Rural,3300,1,Christine Lee,22,49119,Student,MaxBupa Gold,White Collar
110626,0.723,18627,201830,1.0,1.0,0.0,99.32,8,D,Urban,7500,1,Mr. Jared Brown MD,41,697001,Software Engineer,Starlite Premium,White Collar
26109,0.303,16796,130510,0.0,0.0,0.0,99.0,13,A,Rural,1200,1,Joshua Jones,44,194085,Nurse,MaxBupa Gold,Other
35924,0.0,10235,72100,0.0,0.0,0.0,99.7,6,A,Rural,5400,1,Rebecca Parker,39,274044,Nurse,MaxBupa Silver,Other
98764,0.834,18626,387540,0.0,0.0,0.0,98.76,16,D,Urban,13800,1,David Sullivan,28,448301,Teacher,Starlite Basic,White Collar
22830,0.029,33960,105100,0.0,0.0,0.0,99.88,9,A,Urban,7500,1,Victoria Rogers,41,351631,Teacher,Starlite Premium,White Collar
39812,0.051,24467,172270,0.0,0.0,0.0,99.18,20,A,Urban,13800,1,Hannah Mendez,54,305336,Shopkeeper,Starlite Basic,Other
